CUST_ID;PHONE;CONTACTS
C15532;+1 337-878-7025;0
C15533;+1 206-260-6227;2
C15534;+1 215-454-7958;2
C15535;+1 234-929-9099;0
C15536;+1 308-828-3642;2
C15537;+1 301-262-6752;1
C15538;+1 212-794-9693;3
C15539;+1 737-374-4971;2
C15540;+1 817-671-8873;2
C15541;+1 414-916-2014;1
C15542;+1 212-418-2979;2
C15543;+1 202-792-6507;2
C15544;+1 315-429-7287;2
C15545;+1 601-298-9369;0
C15546;+1 213-214-9726;2
C15547;+1 225-344-5420;3
C15548;+1 417-514-8218;2
C15549;+1 206-918-0535;0
C15550;+1 225-375-9764;1
C15551;+1 520-556-3898;3
C15552;+1 201-705-9329;0
C15553;+1 326-586-6119;3
C15554;+1 219-675-3895;3
C15555;+1 314-424-6714;1
C15556;+1 202-535-8939;1
C15557;+1 205-606-3929;2
C15558;+1 331-524-5281;0
C15559;+1 206-601-3481;1
C15560;+1 219-786-2041;2
C15561;+1 215-587-3545;2
C15562;+1 336-620-8880;2
C15563;+1 207-339-3275;2
C15564;+1 239-676-3635;3
C15565;+1 401-484-7181;0
C15566;+1 206-297-4555;0
C15567;+1 401-654-3903;0
C15568;+1 315-745-6766;1
C15569;+1 234-328-5358;2
C15570;+1 408-645-3911;2
C15571;+1 219-397-8241;1
C15572;+1 417-780-9357;2
C15573;+1 346-465-0513;1
C15574;+1 203-423-2882;3
C15575;+1 217-762-3959;3
C15576;+1 228-491-5478;1
C15577;+1 217-386-5276;1
C15578;+1 213-307-4207;3
C15579;+1 380-448-7396;3
C15580;+1 319-264-8371;0
C15581;+1 203-325-6435;1
C15582;+1 534-593-7092;2
C15583;+1 334-520-3348;3
C15584;+1 218-800-7040;0
C15585;+1 325-607-6376;3
C15586;+1 224-338-4840;0
C15587;+1 229-615-6198;0
C15588;+1 213-542-2935;3
C15589;+1 256-583-9995;1
C15590;+1 212-207-8531;2
C15591;+1 214-334-5705;2
C15592;+1 317-675-6474;0
C15593;+1 202-772-5108;2
C15594;+1 218-426-4436;2
C15595;+1 325-802-2547;2
C15596;+1 317-457-2748;2
C15597;+1 205-823-2031;0
C15598;+1 304-552-2827;0
C15599;+1 203-413-9360;3
C15600;+1 320-728-5747;2
C15601;+1 307-669-0171;0
C15602;+1 201-232-6111;3
C15603;+1 505-852-4467;0
C15604;+1 313-412-6028;1
C15605;+1 213-434-6118;0
C15606;+1 312-703-8199;1
C15607;+1 225-353-4242;0
C15608;+1 210-443-4362;0
C15609;+1 409-892-6256;0
C15610;+1 206-956-0907;2
C15611;+1 302-742-1570;1
C15612;+1 425-612-9454;0
C15613;+1 301-269-0120;1
C15614;+1 321-971-8142;1
C15615;+1 210-609-5001;0
C15616;+1 219-978-1110;3
C15617;+1 310-612-8373;3
C15618;+1 320-231-5977;2
C15619;+1 412-241-4209;3
C15620;+1 213-447-2094;3
C15621;+1 260-582-4448;3
C15622;+1 641-287-4589;0
C15623;+1 216-216-1572;2
C15624;+1 208-524-3111;0
C15625;+1 424-301-3987;1
C15626;+1 316-665-3804;0
C15627;+1 332-421-2815;0
C15628;+1 239-512-5942;0
C15629;+1 213-540-7489;0
C15630;+1 203-720-2534;2
C15631;+1 214-408-9010;0
C15632;+1 223-588-8433;0
C15633;+1 304-862-3875;3
C15634;+1 220-637-4557;3
C15636;+1 331-664-1646;2
C15637;+1 260-612-7925;1
C15638;+1 404-676-2413;3
C15639;+1 412-356-7807;2
C15640;+1 207-640-8787;0
C15641;+1 301-249-8767;3
C15642;+1 206-646-6683;0
C15643;+1 504-969-3674;3
C15644;+1 248-962-6425;1
C15645;+1 408-358-4448;0
C15646;+1 208-994-0355;1
C15647;+1 309-787-3638;3
C15648;+1 331-415-4406;2
C15649;+1 218-625-4620;1
C15650;+1 216-364-0256;3
C15651;+1 315-827-2654;1
C15652;+1 414-496-1536;3
C15653;+1 505-638-7417;2
C15654;+1 404-959-3622;0
C15655;+1 219-371-9262;3
C15656;+1 208-205-8997;2
C15657;+1 209-906-4696;0
C15658;+1 202-288-7077;2
C15659;+1 412-390-8956;2
C15660;+1 210-879-8357;2
C15661;+1 240-269-0054;2
C15662;+1 309-759-3330;3
C15663;+1 218-577-4279;3
C15664;+1 626-330-5601;0
C15666;+1 218-297-1844;0
C15667;+1 405-396-9277;3
C15668;+1 201-278-0121;1
C15669;+1 234-892-5259;0
C15670;+1 517-372-9479;0
C15671;+1 203-908-0312;0
C15672;+1 205-213-6414;0
C15673;+1 304-248-3453;1
C15674;+1 239-807-5044;0
C15675;+1 228-276-7245;1
C15676;+1 310-492-9873;1
C15677;+1 323-980-7729;3
C15678;+1 219-444-3256;2
C15680;+1 208-501-9678;3
C15681;+1 201-950-5199;2
C15682;+1 301-962-3641;0
C15683;+1 218-314-3162;0
C15684;+1 213-551-2850;3
C15685;+1 331-290-4184;1
C15686;+1 206-773-0158;1
C15687;+1 209-908-3388;2
C15688;+1 206-686-2829;2
C15689;+1 217-248-3698;0
C15690;+1 432-792-7767;0
C15691;+1 317-316-5023;0
C15692;+1 424-868-4240;0
C15693;+1 346-581-4143;1
C15694;+1 623-487-0843;3
C15695;+1 334-281-0243;2
C15696;+1 413-874-4249;0
C15697;+1 724-867-8296;1
C15698;+1 408-736-0018;0
C15699;+1 216-795-7862;2
C15700;+1 401-443-8013;3
C15701;+1 425-342-5355;1
C15702;+1 208-392-7469;1
C15703;+1 531-692-8043;2
C15704;+1 207-583-4842;1
C15705;+1 331-962-8111;3
C15706;+1 520-483-0928;3
C15707;+1 614-382-0817;0
C15708;+1 239-796-2756;0
C15709;+1 201-604-4343;0
C15710;+1 205-531-0008;0
C15711;+1 302-832-8651;3
C15712;+1 209-552-6934;1
C15713;+1 219-761-9448;3
C15714;+1 215-826-2853;1
C15715;+1 530-734-6932;1
C15716;+1 417-357-1605;2
C15717;+1 216-421-6279;1
C15718;+1 326-930-4236;0
C15719;+1 239-662-4170;1
C15720;+1 440-331-3781;3
C15721;+1 207-909-3190;1
C15722;+1 325-561-0813;1
C15723;+1 214-870-8278;3
C15724;+1 219-781-2675;0
C15725;+1 310-628-0657;2
C15726;+1 217-755-9912;2
C15727;+1 508-618-2161;3
C15728;+1 217-968-5712;2
C15729;+1 234-463-9915;2
C15730;+1 272-782-7333;2
C15731;+1 207-249-8864;0
C15732;+1 419-839-1345;2
C15733;+1 218-408-8297;0
C15734;+1 234-306-2431;1
C15735;+1 817-349-5245;0
C15736;+1 423-361-8778;1
C15737;+1 239-329-4485;3
C15738;+1 443-628-1766;2
C15739;+1 404-340-1414;0
C15740;+1 404-646-3984;0
C15741;+1 208-261-6028;0
C15742;+1 316-776-1819;3
C15743;+1 305-786-9983;2
C15744;+1 316-312-3838;1
C15745;+1 408-727-5672;0
C15746;+1 304-962-2801;1
C15747;+1 215-671-3838;2
C15748;+1 240-793-5841;0
C15749;+1 307-345-4660;0
C15750;+1 215-458-2665;2
C15751;+1 209-629-5937;2
C15752;+1 205-803-2548;1
C15753;+1 231-803-4486;1
C15754;+1 404-352-8910;0
C15755;+1 234-512-7272;0
C15756;+1 331-305-5452;3
C15757;+1 231-885-0933;1
C15758;+1 224-227-7904;1
C15759;+1 210-399-3741;2
C15760;+1 217-746-0466;3
C15761;+1 308-803-7225;1
C15762;+1 223-747-8846;0
C15763;+1 210-593-7631;0
C15764;+1 214-888-8187;0
C15765;+1 402-758-0700;1
C15766;+1 208-678-0737;1
C15767;+1 614-372-2374;0
C15768;+1 516-818-0061;3
C15769;+1 205-614-9328;3
C15770;+1 252-935-6327;2
C15771;+1 229-896-4867;3
C15773;+1 425-733-4406;3
C15774;+1 630-738-0317;2
C15775;+1 202-642-0643;0
C15776;+1 313-421-9527;1
C15777;+1 214-774-1809;1
C15778;+1 325-711-4270;2
C15779;+1 317-479-9164;1
C15780;+1 510-756-8213;2
C15781;+1 212-910-4415;3
C15782;+1 214-872-2264;0
C15783;+1 279-647-3728;0
C15784;+1 316-986-0052;3
C15785;+1 283-808-4887;0
C15786;+1 702-883-7573;0
C15787;+1 216-273-3285;0
C15789;+1 217-748-8639;3
C15790;+1 930-807-9818;3
C15791;+1 224-814-3077;1
C15792;+1 202-530-4287;3
C15793;+1 412-200-1105;2
C15794;+1 215-406-2927;0
C15795;+1 207-333-1464;3
C15796;+1 218-889-9523;1
C15797;+1 206-769-5783;0
C15798;+1 203-288-1553;2
C15799;+1 303-620-7840;1
C15800;+1 228-400-0532;3
C15801;+1 520-805-3790;1
C15802;+1 315-717-1953;2
C15803;+1 330-509-1352;1
C15804;+1 434-969-8864;0
C15805;+1 206-462-6782;1
C15806;+1 203-914-2083;2
C15807;+1 215-269-7497;3
C15808;+1 337-682-2411;1
C15809;+1 219-205-6122;3
C15810;+1 203-581-5003;3
C15811;+1 201-763-3305;1
C15812;+1 225-235-0684;2
C15813;+1 410-883-7857;3
C15814;+1 938-983-2216;3
C15815;+1 201-327-4463;0
C15816;+1 251-302-8275;2
C15817;+1 315-300-1322;0
C15818;+1 209-640-7424;2
C15819;+1 531-928-8657;3
C15820;+1 319-328-0493;1
C15821;+1 325-721-2945;3
C15822;+1 334-477-4428;0
C15823;+1 317-884-3743;0
C15824;+1 424-544-9756;1
C15825;+1 219-501-0165;1
C15826;+1 628-728-2134;0
C15827;+1 228-444-1989;0
C15828;+1 203-664-1216;2
C15829;+1 425-631-7842;0
C15830;+1 458-702-1353;3
C15831;+1 214-242-4562;1
C15832;+1 304-992-5469;2
C15833;+1 218-547-5826;1
C15834;+1 641-930-3318;3
C15835;+1 334-703-0565;3
C15836;+1 405-428-3384;0
C15837;+1 214-768-3482;0
C15838;+1 209-309-0738;1
C15839;+1 201-429-7289;3
C15840;+1 317-443-5847;1
C15841;+1 308-377-1842;2
C15842;+1 205-701-1661;2
C15843;+1 228-532-0703;2
C15844;+1 214-979-6605;1
C15845;+1 208-240-9949;2
C15846;+1 512-964-1406;2
C15847;+1 308-841-4303;1
C15848;+1 737-659-7176;1
C15849;+1 215-773-2413;1
C15850;+1 508-734-3826;1
C15851;+1 217-759-7031;3
C15852;+1 213-829-9807;0
C15853;+1 220-386-8324;3
C15854;+1 208-630-8796;1
C15856;+1 404-990-5873;2
C15857;+1 805-230-9367;0
C15858;+1 209-242-8479;1
C15859;+1 212-289-1003;2
C15860;+1 318-228-3762;3
C15861;+1 310-218-6984;3
C15862;+1 208-482-8227;3
C15863;+1 616-858-9382;1
C15864;+1 314-709-1566;3
C15865;+1 202-952-6667;3
C15866;+1 207-757-2160;1
C15867;+1 302-310-3453;1
C15868;+1 520-361-8987;3
C15869;+1 424-446-7393;2
C15870;+1 218-621-8142;0
C15871;+1 231-237-1161;2
C15872;+1 320-250-7914;1
C15873;+1 424-589-5909;2
C15874;+1 206-259-5518;2
C15875;+1 203-325-3306;3
C15876;+1 509-681-5191;3
C15877;+1 215-671-0688;3
C15878;+1 504-843-3298;2
C15879;+1 330-475-7986;0
C15880;+1 219-483-5123;0
C15881;+1 218-858-0182;2
C15882;+1 305-409-7202;3
C15883;+1 906-514-4613;1
C15885;+1 339-738-3437;3
C15886;+1 317-624-2956;2
C15887;+1 209-839-0014;0
C15888;+1 231-664-9137;0
C15889;+1 417-640-5429;3
C15890;+1 432-408-8374;3
C15891;+1 202-912-9625;1
C15892;+1 213-475-3380;1
C15893;+1 425-902-1174;1
C15894;+1 201-723-8384;0
C15895;+1 310-403-1117;0
C15896;+1 347-878-6911;1
C15897;+1 251-669-3793;2
C15898;+1 205-278-2628;1
C15899;+1 203-684-6078;0
C15900;+1 283-754-4614;1
C15901;+1 404-354-2970;2
C15902;+1 248-883-6669;3
C15903;+1 208-830-8694;3
C15904;+1 934-558-6324;2
C15905;+1 303-253-9176;0
C15906;+1 402-581-7987;1
C15907;+1 314-211-8145;1
C15908;+1 408-417-3882;0
C15909;+1 228-951-6367;0
C15910;+1 240-622-3004;0
C15912;+1 216-481-8396;0
C15913;+1 315-360-2494;0
C15914;+1 304-720-3341;0
C15915;+1 205-979-3850;1
C15916;+1 508-966-2929;2
C15917;+1 415-277-5543;0
C15918;+1 218-747-3507;3
C15919;+1 208-943-7653;1
C15920;+1 210-930-0750;0
C15921;+1 201-466-5562;2
C15922;+1 212-549-2046;0
C15923;+1 217-377-4378;0
C15924;+1 419-289-9709;2
C15925;+1 210-731-0405;1
C15926;+1 234-875-5461;3
C15927;+1 917-541-2072;3
C15928;+1 231-972-9188;2
C15929;+1 202-775-2687;2
C15930;+1 202-747-3439;0
C15931;+1 215-654-1961;1
C15932;+1 208-960-7529;1
C15933;+1 234-894-1740;1
C15934;+1 214-524-7859;1
C15935;+1 606-610-3595;3
C15936;+1 323-400-8452;3
C15937;+1 323-294-7509;2
C15938;+1 502-501-0666;3
C15939;+1 215-279-0138;0
C15940;+1 240-769-0291;3
C15941;+1 915-994-3658;2
C15943;+1 217-324-4370;2
C15944;+1 234-628-5283;1
C15945;+1 414-651-5918;1
C15946;+1 229-855-2675;2
C15947;+1 423-401-3426;2
C15948;+1 312-702-1532;3
C15949;+1 208-572-7975;1
C15950;+1 503-445-2229;3
C15951;+1 316-947-7255;1
C15952;+1 202-359-3728;0
C15953;+1 240-669-8408;0
C15954;+1 629-214-7675;2
C15955;+1 203-903-9610;2
C15956;+1 223-983-9177;2
C15957;+1 272-288-9106;0
C15958;+1 407-479-3880;2
C15959;+1 205-224-9611;2
C15960;+1 217-706-1639;2
C15961;+1 228-981-7579;1
C15962;+1 209-212-2691;3
C15963;+1 217-716-7685;1
C15965;+1 217-348-1604;1
C15966;+1 201-288-8297;1
C15967;+1 316-426-5975;2
C15968;+1 209-408-5599;3
C15969;+1 203-915-6339;3
C15970;+1 503-205-7585;3
C15971;+1 234-601-7718;1
C15972;+1 314-934-0629;0
C15973;+1 228-953-9735;2
C15974;+1 630-240-0108;2
C15975;+1 239-368-6751;1
C15976;+1 217-621-4833;0
C15977;+1 440-335-0455;1
C15978;+1 510-624-0320;3
C15979;+1 930-822-2970;1
C15980;+1 216-944-0692;1
C15981;+1 409-972-1009;1
C15982;+1 313-240-7078;0
C15983;+1 216-918-7467;2
C15984;+1 207-731-4472;0
C15985;+1 201-984-5051;1
C15986;+1 239-615-4375;2
C15987;+1 815-289-8187;0
C15988;+1 414-218-9632;0
C15989;+1 213-518-0704;3
C15990;+1 219-680-2800;2
C15991;+1 210-641-2091;1
C15992;+1 310-950-8357;2
C15993;+1 458-802-2949;1
C15994;+1 314-958-0961;2
C15995;+1 408-970-8918;0
C15996;+1 212-288-9581;0
C15997;+1 223-302-7775;2
C15998;+1 413-671-2507;3
C15999;+1 206-833-1676;3
C16000;+1 210-569-9244;3
C16001;+1 214-354-6332;1
C16002;+1 209-221-4217;3
C16003;+1 216-930-4650;2
C16004;+1 323-287-6624;1
C16005;+1 559-681-5956;2
C16007;+1 419-839-5895;2
C16008;+1 262-245-0194;3
C16009;+1 510-674-2633;1
C16010;+1 205-999-8275;3
C16011;+1 214-483-0200;2
C16012;+1 314-812-7474;3
C16013;+1 218-579-2424;2
C16014;+1 754-446-8884;2
C16015;+1 512-323-6291;0
C16016;+1 201-583-1259;1
C16017;+1 407-796-1043;3
C16018;+1 234-619-5515;3
C16019;+1 413-712-2379;2
C16020;+1 231-899-2791;1
C16021;+1 205-687-4980;0
C16022;+1 409-413-9239;2
C16023;+1 224-693-0771;0
C16024;+1 201-627-1376;3
C16025;+1 248-336-4925;2
C16026;+1 609-977-7853;0
C16028;+1 425-416-4406;1
C16029;+1 207-529-8775;1
C16030;+1 208-933-9792;1
C16031;+1 435-867-2629;0
C16032;+1 410-967-2388;2
C16033;+1 219-234-5997;2
C16034;+1 206-579-7067;0
C16035;+1 223-739-9928;2
C16036;+1 309-965-3952;2
C16037;+1 303-779-8025;0
C16038;+1 667-696-1310;2
C16039;+1 425-554-9698;2
C16040;+1 206-851-0992;1
C16041;+1 220-375-9989;2
C16042;+1 202-954-4344;1
C16043;+1 219-745-9587;2
C16045;+1 803-437-6273;2
C16046;+1 206-755-3226;3
C16047;+1 641-995-2418;1
C16048;+1 337-865-7215;3
C16049;+1 332-368-8278;1
C16050;+1 316-489-9545;1
C16051;+1 405-537-1270;3
C16052;+1 315-665-4000;3
C16053;+1 856-860-4456;0
C16054;+1 309-621-1211;3
C16055;+1 316-327-6225;1
C16056;+1 412-988-0691;0
C16057;+1 305-357-3536;2
C16058;+1 218-918-0611;0
C16059;+1 309-274-8119;2
C16060;+1 323-985-2865;3
C16061;+1 218-699-4859;3
C16062;+1 307-913-7605;1
C16063;+1 219-375-8371;2
C16064;+1 207-522-7238;2
C16065;+1 303-988-3956;2
C16066;+1 531-782-8647;0
C16067;+1 217-488-1899;1
C16068;+1 207-721-1899;0
C16069;+1 305-718-0680;3
C16070;+1 432-981-7090;1
C16071;+1 317-607-8758;0
C16072;+1 623-991-7006;1
C16073;+1 206-654-0849;3
C16074;+1 423-686-9702;1
C16075;+1 225-971-0811;2
C16076;+1 209-968-8744;3
C16077;+1 201-717-8043;0
C16078;+1 212-827-7749;3
C16079;+1 220-291-1786;1
C16080;+1 312-338-2846;3
C16081;+1 516-770-8417;3
C16082;+1 605-731-4071;3
C16083;+1 317-552-8341;2
C16084;+1 228-761-5590;0
C16085;+1 405-237-1827;2
C16086;+1 326-275-8178;3
C16087;+1 203-962-0096;2
C16088;+1 402-788-8928;1
C16089;+1 539-388-9471;1
C16090;+1 317-383-9035;3
C16091;+1 218-673-5854;3
C16092;+1 346-216-3114;3
C16093;+1 304-979-3934;0
C16094;+1 212-309-0564;2
C16095;+1 253-386-2927;3
C16096;+1 425-534-3607;2
C16097;+1 208-882-3728;0
C16098;+1 316-988-1247;2
C16099;+1 518-224-4883;3
C16100;+1 520-915-7339;2
C16101;+1 320-498-7618;1
C16102;+1 234-856-8655;1
C16103;+1 203-815-1055;2
C16104;+1 534-913-7540;3
C16105;+1 318-471-8863;1
C16106;+1 304-853-9916;3
C16107;+1 346-372-8774;3
C16108;+1 732-911-2298;1
C16109;+1 320-930-8926;1
C16110;+1 346-463-6707;1
C16111;+1 209-881-7624;1
C16112;+1 513-211-7198;2
C16113;+1 417-483-5193;0
C16114;+1 229-506-3746;3
C16115;+1 225-646-4836;3
C16116;+1 207-565-6191;0
C16117;+1 316-919-6810;2
C16118;+1 501-733-4101;0
C16119;+1 212-868-6546;3
C16120;+1 310-678-0816;3
C16121;+1 360-893-2314;0
C16122;+1 401-555-1337;1
C16123;+1 318-756-7665;1
C16124;+1 201-782-2324;0
C16125;+1 347-202-0122;0
C16126;+1 206-848-6739;3
C16127;+1 513-603-3187;1
C16128;+1 202-335-9369;0
C16129;+1 313-432-6306;3
C16130;+1 213-626-2527;2
C16131;+1 254-831-7452;1
C16132;+1 220-270-2149;0
C16133;+1 219-534-7160;2
C16134;+1 231-467-1839;3
C16135;+1 240-454-7468;0
C16136;+1 318-818-3618;3
C16137;+1 603-644-4169;1
C16138;+1 206-923-3479;0
C16139;+1 303-921-5733;3
C16140;+1 209-482-3459;1
C16141;+1 402-777-3548;2
C16142;+1 304-854-6199;0
C16143;+1 415-419-5403;1
C16144;+1 712-845-5056;1
C16145;+1 619-348-6124;0
C16146;+1 234-442-6019;0
C16147;+1 218-310-3465;2
C16148;+1 417-514-6234;0
C16149;+1 205-655-3425;2
C16150;+1 361-664-5746;2
C16151;+1 219-463-0198;1
C16153;+1 520-961-4143;1
C16154;+1 220-534-6915;1
C16155;+1 364-951-8042;2
C16157;+1 205-840-7043;1
C16158;+1 214-884-2686;0
C16159;+1 209-916-4591;0
C16160;+1 202-562-9609;1
C16161;+1 815-579-7408;1
C16162;+1 207-944-6552;0
C16163;+1 213-927-8245;1
C16164;+1 224-595-0110;3
C16165;+1 310-781-7661;0
C16166;+1 317-571-7599;1
C16167;+1 234-431-9896;1
C16168;+1 306-522-8878;3
C16169;+1 365-230-7012;3
C16171;+1 289-652-8584;2
C16172;+1 807-336-5537;2
C16173;+1 204-343-6490;3
C16174;+1 506-475-8941;2
C16175;+1 204-386-7787;0
C16176;+1 226-616-9738;0
C16177;+1 236-364-1205;2
C16178;+1 365-400-2246;3
C16179;+1 450-208-1581;1
C16180;+1 343-901-8033;2
C16181;+1 343-555-1003;3
C16182;+1 416-282-5123;3
C16184;+1 403-649-3802;1
C16185;+1 204-291-8558;0
C16186;+1 289-713-9437;0
C16187;+1 226-428-9468;1
C16188;+1 250-594-3511;1
C16189;+1 709-477-6021;2
C16190;+1 204-433-1210;2
C16191;+1 367-975-8823;1
C16192;+1 226-848-4500;2
C16193;+1 236-233-1382;0
C16194;+1 416-564-5468;3
C16195;+1 289-548-9226;2
C16196;+1 236-535-1034;0
C16197;+1 306-491-1692;3
C16198;+1 403-564-4690;2
C16199;+1 306-228-7908;2
C16200;+1 416-335-4142;2
C16201;+1 204-637-8469;0
C16202;+1 289-886-7707;3
C16203;+1 613-910-2636;2
C16204;+1 204-577-5960;1
C16205;+1 343-247-2920;1
C16206;+1 226-441-0659;2
C16207;+1 343-979-2734;0
C16208;+1 306-972-7331;0
C16209;+1 249-472-6893;3
C16210;+1 226-677-2923;1
C16212;+1 249-392-4615;0
C16213;+1 548-842-4976;3
C16214;+1 236-962-4355;0
C16215;+1 204-516-3109;2
C16216;+1 250-238-4337;3
C16217;+1 226-321-9191;2
C16218;+1 450-763-3628;0
C16219;+1 226-863-1580;1
C16220;+1 204-988-7826;1
C16221;+1 289-285-5971;1
C16222;+1 306-705-8460;3
C16223;+1 438-611-2680;2
C16224;+1 506-952-2951;3
C16225;+1 403-297-8822;2
C16226;+1 778-648-3515;3
C16227;+1 226-219-0085;2
C16228;+1 226-736-4686;3
C16229;+1 236-478-6946;0
C16230;+1 367-230-4072;2
C16231;+1 416-955-7656;0
C16232;+1 343-639-9589;1
C16233;+1 250-557-8415;2
C16234;+1 306-978-1011;2
C16235;+1 236-738-6825;0
C16236;+1 902-910-7704;1
C16237;+1 519-788-9502;2
C16238;+1 204-412-8965;2
C16239;+1 250-621-8938;0
C16240;+1 250-448-3983;3
C16241;+1 365-545-8613;1
C16242;+1 367-369-9818;2
C16243;+1 416-663-8878;2
C16244;+1 204-398-8835;3
C16245;+1 306-714-1508;1
C16246;+1 250-318-4305;0
C16247;+1 204-939-5934;1
C16248;+1 204-313-7743;2
C16249;+1 204-770-8737;0
C16250;+1 306-573-1330;0
C16251;+1 367-611-9558;2
C16252;+1 204-341-0823;3
C16253;+1 367-763-2753;1
C16254;+1 506-359-1067;0
C16255;+1 226-645-1234;3
C16256;+1 226-955-3736;2
C16257;+1 249-290-0524;2
C16258;+1 306-921-5127;0
C16259;+1 343-485-4000;2
C16260;+1 289-783-8533;0
C16261;+1 236-717-6491;0
C16262;+1 236-967-8654;1
C16263;+1 204-482-9044;1
C16264;+1 403-790-6008;1
C16265;+1 250-228-9140;2
C16266;+1 579-248-8673;0
C16267;+1 204-267-0212;0
C16268;+1 403-474-6060;1
C16269;+1 365-921-0348;1
C16270;+1 418-445-0627;2
C16271;+1 365-477-9327;0
C16272;+1 438-209-8451;1
C16273;+1 548-736-2860;2
C16274;+1 226-724-3915;2
C16275;+1 204-727-0866;2
C16276;+1 236-441-4258;2
C16277;+1 905-235-7918;0
C16278;+1 289-896-1649;0
C16279;+1 204-285-0987;2
C16280;+1 250-981-7383;3
C16281;+1 450-702-5780;2
C16282;+1 437-710-1727;1
C16283;+1 249-833-8432;3
C16284;+1 506-225-1242;2
C16285;+1 343-844-0242;3
C16286;+1 343-677-4577;2
C16287;+1 289-371-0175;0
C16288;+1 418-515-5476;0
C16289;+1 367-477-9979;3
C16290;+1 306-833-8383;1
C16291;+1 204-892-4380;0
C16292;+1 343-407-9139;0
C16293;+1 204-205-9880;2
C16294;+1 367-845-4056;0
C16295;+1 306-410-8959;1
C16296;+1 343-870-0176;3
C16297;+1 343-296-2556;3
C16298;+1 249-902-8840;0
C16299;+1 403-920-9835;0
C16300;+1 236-427-5220;1
C16301;+1 365-834-7007;0
C16302;+1 367-572-8435;2
C16303;+1 204-843-9557;0
C16304;+1 705-437-9159;2
C16305;+1 450-465-6754;3
C16306;+1 579-316-9699;2
C16307;+1 204-478-0719;2
C16308;+1 450-924-8983;2
C16309;+1 250-967-4772;3
C16310;+1 367-377-8864;3
C16311;+1 306-534-8726;3
C16312;+1 226-772-3354;1
C16313;+1 250-441-2126;0
C16314;+1 226-631-6692;3
C16315;+1 403-836-3314;2
C16316;+1 204-390-5315;2
C16317;+1 306-985-7104;2
C16318;+1 204-677-4835;3
C16319;+1 226-439-0160;2
C16320;+1 250-621-9482;2
C16321;+1 306-471-4184;1
C16322;+1 204-411-8049;1
C16323;+1 365-844-0345;3
C16324;+1 204-754-8100;1
C16325;+1 604-973-7410;3
C16326;+1 204-410-5174;0
C16327;+1 604-936-5816;2
C16328;+1 249-640-4426;1
C16329;+1 236-278-0282;1
C16330;+1 365-819-1118;2
C16331;+1 306-954-2703;3
C16332;+1 905-530-2791;2
C16333;+1 306-779-9752;2
C16334;+1 438-775-6203;0
C16335;+1 250-761-7622;3
C16336;+1 306-728-4783;2
C16337;+1 236-641-7840;0
C16338;+1 306-240-2172;1
C16339;+1 437-307-6087;3
C16340;+1 403-921-5363;0
C16341;+1 403-359-8965;0
C16342;+1 343-263-5729;2
C16343;+1 204-942-4052;2
C16345;+1 365-759-8902;3
C16346;+1 306-960-0760;2
C16347;+1 450-475-1961;1
C16348;+1 204-576-2932;2
C16349;+1 204-621-2830;1
C16350;+1 249-408-1566;1
C16351;+1 226-283-4999;3
C16352;+1 548-772-9222;0
C16353;+1 506-560-8250;3
C16354;+1 902-886-7816;2
C16355;+1 249-902-6773;0
C16356;+1 204-987-4536;3
C16357;+1 236-845-9571;3
C16358;+1 343-631-9760;0
C16359;+1 236-846-2250;0
C16360;+1 306-777-8141;1
C16361;+1 306-924-7778;1
C16362;+1 204-381-5721;0
C16363;+1 506-999-6472;1
C16364;+1 639-317-0580;2
C16365;+1 250-740-5826;2
C16366;+1 236-725-9576;1
C16367;+1 403-947-9848;0
C16369;+1 548-751-7553;2
C16370;+1 450-271-0406;0
C16371;+1 416-692-2959;1
C16372;+1 403-258-7569;0
C16373;+1 204-856-7654;0
C16374;+1 604-678-4654;2
C16375;+1 587-706-2873;2
C16376;+1 450-257-5815;1
C16377;+1 204-863-8397;2
C16378;+1 343-340-2389;2
C16379;+1 226-949-3427;1
C16380;+1 431-289-3676;2
C16381;+1 343-828-8677;2
C16382;+1 403-359-7205;3
C16383;+1 416-376-2800;1
C16384;+1 450-865-4115;2
C16385;+1 289-341-9437;1
C16386;+1 343-936-6528;2
C16387;+1 506-544-2047;2
C16388;+1 306-516-2874;2
C16389;+1 250-301-8599;3
C16390;+1 226-781-7800;1
C16391;+1 416-656-6955;0
C16392;+1 204-354-1528;2
C16393;+1 204-972-4991;1
C16394;+1 204-609-3538;1
C16395;+1 306-481-8367;3
C16396;+1 204-251-4929;1
C16397;+1 450-859-5751;0
C16398;+1 204-470-0916;2
C16399;+1 418-629-2381;3
C16400;+1 250-780-6315;2
C16401;+1 250-204-5832;0
C16402;+1 204-616-8566;1
C16403;+1 236-639-3098;2
C16404;+1 250-279-8722;3
C16405;+1 519-221-0236;0
C16406;+1 236-837-9235;2
C16407;+1 226-234-9733;1
C16408;+1 306-439-0122;3
C16409;+1 204-737-2260;1
